a,b,a_step1,b_step1,theta,A1,A2,R3t,R3p,E,E_p,E_t1,E_t2
7.3171032519706865,6.96419413859206,7.3,5.9,25.5,3.9182488640673765,32.17681391168383,2.1,3.7,-50.91470683168154,-6.45504351251293,-9.790836471831426,-9.211473431496415
7.310950690573696,7.0178344238090995,7.3,5.9,25.5,3.13635836833259,32.8396551494808,2.1,3.8,-50.99722941685468,-6.385170274064876,-9.790836471831426,-9.322607962531038
7.306161783043132,7.07248188403477,7.3,5.9,25.5,2.3532968661083067,33.49735348856951,2.1,3.9,-51.089676700066775,-6.306533230934292,-9.790836471831426,-9.44746864726767
7.302739212103908,7.128113354878695,7.3,5.9,25.5,1.5693548047489867,34.15051716926242,2.1,4.0,-51.17064431600738,-6.219787503709085,-9.790836471831426,-9.57469818246318
9.577577981932594,6.168468205316454,7.3,5.9,25.5,40.34174589032438,-22.51029532326749,2.2,-1.8,-49.9138735627057,-7.619670697138645,-9.858466989535373,-7.478799094678834
9.513148795220223,6.1400325732035,7.3,5.9,25.5,39.88268515002738,-21.150005882494607,2.2,-1.7,-50.1143667724682,-7.706834346055984,-9.858466989535373,-7.491882050642744
9.449338601193206,6.11310068623117,7.3,5.9,25.5,39.417394243468934,-19.803475618195083,2.2,-1.6,-50.35218302253634,-7.78456024476327,-9.858466989535373,-7.533064276969526
9.386160024205852,6.087692502089769,7.3,5.9,25.5,38.94580810588517,-18.470326415178203,2.2,-1.5,-50.630831347894855,-7.85100853361655,-9.858466989535373,-7.605940150795504
9.323625904121208,6.063827174318213,7.3,5.9,25.5,38.46786331214756,-17.150255580284778,2.2,-1.4,-50.95212274289224,-7.905055969837122,-9.858466989535373,-7.712538412073627
9.261749294814669,6.041522986797286,7.3,5.9,25.5,37.98349825527709,-15.843028610293103,2.2,-1.3,-51.313091595773585,-7.945575545774773,-9.858466989535373,-7.852503262576647
9.200543462209176,6.020797289396148,7.3,5.9,25.5,37.49265333305034,-14.548472644346177,2.2,-1.2,-51.7072381565813,-7.971550694666803,-9.858466989535373,-8.023601394088473
9.140021881811881,6.001666435249463,7.3,5.9,25.5,36.99527114270714,-13.26647047089552,2.2,-1.1,-52.12643115199171,-7.9828220292693,-9.858466989535373,-8.221926557191182
9.08019823572151,5.984145720150872,7.3,5.9,25.5,36.49129668372969,-11.99695498407492,2.2,-1.0,-52.55994518043008,-7.980108676012605,-9.858466989535373,-8.44139692466706
9.02108640907513,5.96824932455071,7.3,5.9,25.5,35.98067756861832,-10.739904004774417,2.2,-0.9,-52.99491377710365,-7.964630514383316,-9.858466989535373,-8.674359384633135
8.962700485902673,5.953990258641679,7.3,5.9,25.5,35.46336424154059,-9.495335398484883,2.2,-0.8,-53.41556259512436,-7.937685234937817,-9.858466989535373,-8.911629073088989
8.905054744357274,5.9413803110051795,7.3,5.9,25.5,34.939310204677035,-8.263302435979329,2.2,-0.7,-53.80552994017489,-7.901284634950571,-9.858466989535373,-9.143013345601505
8.848163651289457,5.930430001273095,7.3,5.9,25.5,34.40847225202863,-7.043889354652037,2.2,-0.6,-54.14970034954604,-7.858383031212725,-9.858466989535373,-9.35800015402492
8.792041856133308,5.921148537234985,7.3,5.9,25.5,33.87081071038882,-5.837207088275164,2.2,-0.5,-54.434553494211286,-7.812618726864457,-9.858466989535373,-9.546191030705812
8.736704184073076,5.913543776789007,7.3,5.9,25.5,33.326289687115214,-4.643389141373567,2.2,-0.4,-54.64954720484093,-7.767754271742888,-9.858466989535373,-9.698552341142204
8.682165628459295,5.907622195096772,7.3,5.9,25.5,32.77487732426425,-3.4625875916024222,2.2,-0.3,-54.78881677438039,-7.727651362773031,-9.858466989535373,-9.808290034881791
8.628441342444185,5.903388857258177,7.3,5.9,25.5,32.21654605857564,-2.2949692096201115,2.2,-0.2,-54.85179995314684,-7.696002268465236,-9.858466989535373,-9.87143071857281
8.575546629807338,5.900847396772772,7.3,5.9,25.5,31.651272886712622,-1.1407116911175896,2.2,-0.1,-54.84296084754169,-7.675728675443679,-9.858466989535373,-9.887284758791791
8.523496934944014,5.9,7.3,5.9,25.5,31.07903963507926,0.0,2.2,0.0,-54.77135191624984,-7.668741979054175,-9.858466989535373,-9.858466989535373
8.472307831990053,5.900847396772772,7.3,5.9,25.5,30.499833233447447,1.126977174702572,2.2,0.1,-54.650064273620956,-7.675728675443679,-9.858466989535373,-9.790836471831426
8.421995013059554,5.903388857258177,7.3,5.9,25.5,29.91364599153488,2.2400308427256665,2.2,0.2,-54.494588630623184,-7.696002268465236,-9.858466989535373,-9.692825057310984
8.372574275573792,5.907622195096772,7.3,5.9,25.5,29.32047587758075,3.3389750095352917,2.2,0.3,-54.32163306954317,-7.727651362773031,-9.858466989535373,-9.57469818246318
8.324061508662703,5.913543776789007,7.3,5.9,25.5,28.72032679786948,4.423629836970876,2.2,0.4,-54.14737981709186,-7.767754271742888,-9.858466989535373,-9.44746864726767
8.276472678623424,5.921148537234985,7.3,5.9,25.5,28.11320887605596,5.493824657046587,2.2,0.5,-53.987387357861735,-7.812618726864457,-9.858466989535373,-9.322607962531038
8.229823813423955,5.930430001273095,7.3,5.9,25.5,27.499138731047157,6.549400827771855,2.2,0.6,-53.856646904489025,-7.858383031212725,-9.858466989535373,-9.211473431496415
8.18413098624405,5.9413803110051795,7.3,5.9,25.5,26.87813975209865,7.590214419695052,2.2,0.7,-53.76633441040758,-7.901284634950571,-9.858466989535373,-9.123415580717849
8.139410298049853,5.953990258641679,7.3,5.9,25.5,26.25024236968889,8.61613872213758,2.2,0.8,-53.72496895096265,-7.937685234937817,-9.858466989535373,-9.066332251008134
8.095677859203638,5.96824932455071,7.3,5.9,25.5,25.615484320642167,9.627066558724637,2.2,0.9,-53.73694309697021,-7.964630514383316,-9.858466989535373,-9.045374044566415
8.052949770115296,5.984145720150872,7.3,5.9,25.5,24.973910905883407,10.622912402788133,2.2,1.0,-53.805182299227454,-7.980108676012605,-9.858466989535373,-9.064015484065749
8.011242100947893,6.001666435249463,7.3,5.9,25.5,24.32557523912611,11.60361428446917,2.2,1.1,-53.92991246236488,-7.9828220292693,-9.858466989535373,-9.123667212377768
7.970570870395671,6.020797289396148,7.3,5.9,25.5,23.670538484720456,12.56913548283427,2.2,1.2,-54.105920232017525,-7.971550694666803,-9.858466989535373,-9.222942431806588
7.930952023559341,6.041522986797286,7.3,5.9,25.5,23.008870082822874,13.519465997992302,2.2,1.3,-54.324648882844485,-7.945575545774773,-9.858466989535373,-9.358281906112095
7.892401408950257,6.063827174318213,7.3,5.9,25.5,22.34064795999414,14.454623800010276,2.2,1.4,-54.57279645698145,-7.905055969837122,-9.858466989535373,-9.52287526911823
7.854934754662192,6.087692502089769,7.3,5.9,25.5,21.665958723290228,15.374655853328612,2.2,1.5,-54.83557128987741,-7.85100853361655,-9.858466989535373,-9.70831012178678
7.818567643756752,6.11310068623117,7.3,5.9,25.5,20.984897835882194,16.279638917325595,2.2,1.6,-55.09583482716698,-7.78456024476327,-9.858466989535373,-9.904890179284848
7.783315488916019,6.1400325732035,7.3,5.9,25.5,20.297569772228687,17.169680125634557,2.2,1.7,-55.33220278378576,-7.706834346055984,-9.858466989535373,-10.100800056301525
7.749193506423749,6.168468205316454,7.3,5.9,25.5,19.604088150829433,18.044917348736544,2.2,1.8,-55.524204529006965,-7.619670697138645,-9.858466989535373,-10.283964577829463
7.71621668954417,6.198386886924694,7.3,5.9,25.5,18.904575842611663,18.905519346201615,2.2,1.9,-55.65222409879789,-7.52565087378025,-9.858466989535373,-10.44199418608332
7.684399781375251,6.229767250869008,7.3,5.9,25.5,18.1991650530454,19.75168571670266,2.2,2.0,-55.69965883519035,-7.427611221559346,-9.858466989535373,-10.563751206500456
7.653757247260981,6.26258732474047,7.3,5.9,25.5,17.48799737614855,20.58364665555,2.2,2.1,-55.65510813507717,-7.328549982863478,-9.858466989535373,-10.640537095139734
7.624303246854758,6.296824596572467,7.3,5.9,25.5,16.771223818630418,21.40166253097282,2.2,2.2,-55.51358831417747,-7.231706364429556,-9.858466989535373,-10.666620803123806
7.5960516059331775,6.332456079595025,7.3,5.9,25.5,16.0490047925332,22.20602329168672,2.2,2.3,-55.27842141210567,-7.140206621377729,-9.858466989535373,-10.640537095139734
7.569015788066504,6.369458375717672,7.3,5.9,25.5,15.321510074864799,22.997047719424177,2.2,2.4,-54.95741741650272,-7.056490512215532,-9.858466989535373,-10.563751206500456
7.543208866258444,6.407807737440318,7.3,5.9,25.5,14.588918732874639,23.77508254105866,2.2,2.5,-54.56556001165882,-6.982318830210716,-9.858466989535373,-10.44199418608332
7.518643494673757,6.447480127925948,7.3,5.9,25.5,13.85141901380499,24.54050141571988,2.2,2.6,-54.1219204821391,-6.918528673704714,-9.858466989535373,-10.283964577829463
7.495331880577404,6.488451279003334,7.3,5.9,25.5,13.109208198154294,25.293703812878555,2.2,2.7,-53.64833743008785,-6.864901669207029,-9.858466989535373,-10.100800056301525
7.473285756613352,6.5306967469022785,7.3,5.9,25.5,12.362492415714314,26.0351137977773,2.2,2.8,-53.16737862548325,-6.820332143921405,-9.858466989535373,-9.904890179284848
7.4525163535546834,6.57419196555744,7.3,5.9,25.5,11.611486423888495,26.765178740808466,2.2,2.9,-52.69942433817778,-6.782935057766736,-9.858466989535373,-9.70831012178678
7.433034373659253,6.618912297349165,7.3,5.9,25.5,10.856413348062247,27.48436796749929,2.2,3.0,-52.263213271740824,-6.7502643772168085,-9.858466989535373,-9.52287526911823
7.414849964766651,6.664833081180653,7.3,5.9,25.5,10.097504384075286,28.193171365672782,2.2,3.1,-51.87279161007609,-6.719646909390576,-9.858466989535373,-9.358281906112095
7.397972695272672,6.711929677819934,7.3,5.9,25.5,9.334998463138238,28.892097966124393,2.2,3.2,-51.539532343973406,-6.688356750644743,-9.858466989535373,-9.222942431806588
7.3824115301167,6.760177512462229,7.3,5.9,25.5,8.569141879837648,29.581674512805762,2.2,3.3,-51.27215409837663,-6.653942847275175,-9.858466989535373,-9.123667212377768
7.368174807915458,6.809552114493288,7.3,5.9,25.5,7.800187884181701,30.26244403805628,2.2,3.4,-51.0740830762079,-6.614559064502828,-9.858466989535373,-9.064015484065749
7.355270219373317,6.860029154456998,7.3,5.9,25.5,7.0283962389496075,30.934964457889276,2.2,3.5,-50.94554769329261,-6.568932812544517,-9.858466989535373,-9.045374044566415
7.343704787094863,6.911584478250989,7.3,5.9,25.5,6.254032743916469,31.599807201742767,2.2,3.6,-50.881796442205086,-6.516098980559036,-9.858466989535373,-9.066332251008134
7.333484846919641,6.96419413859206,7.3,5.9,25.5,5.477368728828879,32.2575558904651,2.2,3.7,-50.8738521655323,-6.45504351251293,-9.858466989535373,-9.123415580717849
7.3246160308919945,7.0178344238090995,7.3,5.9,25.5,4.698680517299445,32.90880507564363,2.2,3.8,-50.91022139019333,-6.385170274064876,-9.858466989535373,-9.211473431496415
7.3171032519706865,7.07248188403477,7.3,5.9,25.5,3.9182488640673805,33.55415905272281,2.2,3.9,-50.975216366001405,-6.306533230934292,-9.858466989535373,-9.322607962531038
7.310950690573696,7.128113354878695,7.3,5.9,25.5,3.13635836833259,34.194230759715694,2.2,4.0,-51.051446281024255,-6.219787503709085,-9.858466989535373,-9.44746864726767
9.642613753542138,6.1400325732035,7.3,5.9,25.5,40.794642998291415,-21.451974406990068,2.3,-1.7,-50.145836399053216,-7.706834346055984,-9.887284758791791,-7.478799094678834
9.577577981932592,6.11310068623117,7.3,5.9,25.5,40.34174589032439,-20.083721261416105,2.3,-1.6,-50.327454108395614,-7.78456024476327,-9.887284758791791,-7.491882050642744
9.513148795220223,6.087692502089769,7.3,5.9,25.5,39.88268515002737,-18.72944674967294,2.3,-1.5,-50.54271513875574,-7.85100853361655,-9.887284758791791,-7.533064276969526
9.449338601193206,6.063827174318213,7.3,5.9,25.5,39.417394243468934,-17.38881359603367,2.3,-1.4,-50.79656175884884,-7.905055969837122,-9.887284758791791,-7.605940150795504
9.386160024205852,6.041522986797286,7.3,5.9,25.5,38.945808105885156,-16.06155788658094,2.3,-1.3,-51.090797433280386,-7.945575545774773,-9.887284758791791,-7.712538412073627
9.323625904121208,6.020797289396148,7.3,5.9,25.5,38.46786331214755,-14.747481942374497,2.3,-1.2,-51.422677432070486,-7.971550694666803,-9.887284758791791,-7.852503262576647
9.261749294814669,6.001666435249463,7.3,5.9,25.5,37.983498255277084,-13.446447835629774,2.3,-1.1,-51.78741636429913,-7.9828220292693,-9.887284758791791,-8.023601394088473
9.200543462209176,5.984145720150872,7.3,5.9,25.5,37.492653333050335,-12.158371427566399,2.3,-1.0,-52.17863998399116,-7.980108676012605,-9.887284758791791,-8.221926557191182
9.140021881811881,5.96824932455071,7.3,5.9,25.5,36.99527114270714,-10.88321683011682,2.3,-0.9,-52.58662439568434,-7.964630514383316,-9.887284758791791,-8.44139692466706
9.080198235721507,5.953990258641679,7.3,5.9,25.5,36.49129668372969,-9.620991212964093,2.3,-0.8,-52.99865875672549,-7.937685234937817,-9.887284758791791,-8.674359384633135
9.021086409075128,5.9413803110051795,7.3,5.9,25.5,35.98067756861832,-8.371739893324273,2.3,-0.7,-53.400396933662705,-7.901284634950571,-9.887284758791791,-8.911629073088989
8.96270048590267,5.930430001273095,7.3,5.9,25.5,35.463364241540596,-7.135541659191068,2.3,-0.6,-53.77736227121204,-7.858383031212725,-9.887284758791791,-9.143013345601505
8.905054744357274,5.921148537234985,7.3,5.9,25.5,34.93931020467703,-5.912504287935455,2.3,-0.5,-54.11580727936234,-7.812618726864457,-9.887284758791791,-9.35800015402492
8.848163651289457,5.913543776789007,7.3,5.9,25.5,34.40847225202863,-4.702760231590892,2.3,-0.4,-54.40246012248099,-7.767754271742888,-9.887284758791791,-9.546191030705812
8.792041856133306,5.907622195096772,7.3,5.9,25.5,33.87081071038882,-3.506462448148349,2.3,-0.3,-54.626976925414056,-7.727651362773031,-9.887284758791791,-9.698552341142204
8.736704184073076,5.903388857258177,7.3,5.9,25.5,33.326289687115214,-2.3237803649577766,2.3,-0.2,-54.783154124277644,-7.696002268465236,-9.887284758791791,-9.808290034881791
8.682165628459295,5.900847396772772,7.3,5.9,25.5,32.774877324264246,-1.1548959660514675,2.3,-0.1,-54.868888305616565,-7.675728675443679,-9.887284758791791,-9.87143071857281
8.628441342444184,5.9,7.3,5.9,25.5,32.21654605857564,0.0,2.3,0.0,-54.88662299327552,-7.668741979054175,-9.887284758791791,-9.887284758791791
8.575546629807338,5.900847396772772,7.3,5.9,25.5,31.651272886712622,1.1407116911175896,2.3,0.1,-54.84296084754169,-7.675728675443679,-9.887284758791791,-9.858466989535373
8.523496934944014,5.903388857258177,7.3,5.9,25.5,31.07903963507925,2.2670417178210815,2.3,0.2,-54.74824699817691,-7.696002268465236,-9.887284758791791,-9.790836471831426
8.472307831990053,5.907622195096772,7.3,5.9,25.5,30.49983323344744,3.378794558058294,2.3,0.3,-54.615522357751615,-7.727651362773031,-9.887284758791791,-9.692825057310984
8.421995013059554,5.913543776789007,7.3,5.9,25.5,29.913645991534878,4.4757798324773335,2.3,0.4,-54.45947442599572,-7.767754271742888,-9.887284758791791,-9.57469818246318
8.372574275573792,5.921148537234985,7.3,5.9,25.5,29.320475877580744,5.55781543051356,2.3,0.5,-54.29474426584784,-7.812618726864457,-9.887284758791791,-9.44746864726767
8.324061508662703,5.930430001273095,7.3,5.9,25.5,28.72032679786948,6.6247304768407895,2.3,0.6,-54.13655150507111,-7.858383031212725,-9.887284758791791,-9.322607962531038
8.276472678623424,5.9413803110051795,7.3,5.9,25.5,28.113208876055957,7.676368127395887,2.3,0.7,-54.00008565047756,-7.901284634950571,-9.887284758791791,-9.211473431496415
8.229823813423955,5.953990258641679,7.3,5.9,25.5,27.49913873104715,8.712588184281797,2.3,0.8,-53.89677114889491,-7.937685234937817,-9.887284758791791,-9.123415580717849
8.18413098624405,5.96824932455071,7.3,5.9,25.5,26.878139752098644,9.733269519339995,2.3,0.9,-53.83649504836649,-7.964630514383316,-9.887284758791791,-9.066332251008134
8.139410298049853,5.984145720150872,7.3,5.9,25.5,26.250242369688884,10.738312297012111,2.3,1.0,-53.82553495874163,-7.980108676012605,-9.887284758791791,-9.045374044566415
8.095677859203638,6.001666435249463,7.3,5.9,25.5,25.61548432064216,11.727639988234127,2.3,1.1,-53.868244544253685,-7.9828220292693,-9.887284758791791,-9.064015484065749
8.052949770115296,6.020797289396148,7.3,5.9,25.5,24.9739109058834,12.701201168476484,2.3,1.2,-53.96500533167273,-7.971550694666803,-9.887284758791791,-9.123667212377768
8.011242100947891,6.041522986797286,7.3,5.9,25.5,24.325575239126113,13.658971094611251,2.3,1.3,-54.111605472746305,-7.945575545774773,-9.887284758791791,-9.222942431806588
7.970570870395671,6.063827174318213,7.3,5.9,25.5,23.670538484720453,14.600953057005231,2.3,1.4,-54.301245269482024,-7.905055969837122,-9.887284758791791,-9.358281906112095
7.930952023559341,6.087692502089769,7.3,5.9,25.5,23.00887008282287,15.527179505059454,2.3,1.5,-54.52233712305315,-7.85100853361655,-9.887284758791791,-9.52287526911823
7.892401408950256,6.11310068623117,7.3,5.9,25.5,22.340647959994136,16.43771294629595,2.3,1.6,-54.76031025068369,-7.78456024476327,-9.887284758791791,-9.70831012178678
7.854934754662192,6.1400325732035,7.3,5.9,25.5,21.66595872329022,17.332646620991227,2.3,1.7,-54.998018568265245,-7.706834346055984,-9.887284758791791,-9.904890179284848
7.818567643756751,6.168468205316454,7.3,5.9,25.5,20.984897835882194,18.21210495623311,2.3,1.8,-55.21551102446392,-7.619670697138645,-9.887284758791791,-10.100800056301525
7.783315488916019,6.198386886924694,7.3,5.9,25.5,20.297569772228687,19.076243805099594,2.3,1.9,-55.393800420803004,-7.52565087378025,-9.887284758791791,-10.283964577829463
7.749193506423749,6.229767250869008,7.3,5.9,25.5,19.604088150829426,19.925250478394588,2.3,2.0,-55.51378033286892,-7.427611221559346,-9.887284758791791,-10.44199418608332
7.71621668954417,6.26258732474047,7.3,5.9,25.5,18.904575842611656,20.759343577998703,2.3,2.1,-55.559171896311454,-7.328549982863478,-9.887284758791791,-10.563751206500456
7.684399781375251,6.296824596572467,7.3,5.9,25.5,18.199165053045395,21.578772642383054,2.3,2.2,-55.51905643672217,-7.231706364429556,-9.887284758791791,-10.640537095139734
7.653757247260981,6.332456079595025,7.3,5.9,25.5,17.48799737614855,22.38381761617209,2.3,2.3,-55.388224366586655,-7.140206621377729,-9.887284758791791,-10.666620803123806
7.624303246854757,6.369458375717672,7.3,5.9,25.5,16.771223818630418,23.174788156814984,2.3,2.4,-55.16862473229412,-7.056490512215532,-9.887284758791791,-10.640537095139734
7.596051605933177,6.407807737440318,7.3,5.9,25.5,16.049004792533193,23.952022792425677,2.3,2.5,-54.86670959100593,-6.982318830210716,-9.887284758791791,-10.563751206500456
7.569015788066504,6.447480127925948,7.3,5.9,25.5,15.321510074864792,24.71588794567409,2.3,2.6,-54.495615237159654,-6.918528673704714,-9.887284758791791,-10.44199418608332
7.543208866258444,6.488451279003334,7.3,5.9,25.5,14.588918732874632,25.46677683925446,2.3,2.7,-54.072302011656575,-6.864901669207029,-9.887284758791791,-10.283964577829463
7.518643494673757,6.5306967469022785,7.3,5.9,25.5,13.851419013804989,26.205108298923886,2.3,2.8,-53.61683391802944,-6.820332143921405,-9.887284758791791,-10.100800056301525
